artist_name,genre,LQS_mean,n
george hamilton iv,country,0.0,4
gilbert o'sullivan,pop,0.0,4
ginuwine,pop,0.0,4
goodbye june,blues,0.0,4
gram parsons,country,0.0,4
great white,rock,0.0,4
half•alive,rock,0.0,4
hannah montana,pop,0.0,4
head east,country,0.0,4
highway 101,country,0.0,4
hopsin,hip hop,0.0,4
hot tuna,blues,0.0,4
interpol,rock,0.0,4
jackson browne,country,0.0,4
jahmiel,reggae,0.0,4
janie fricke,country,0.0,4
jason isbell,country,0.0,4
jay z,pop,0.0,4
jeezy,hip hop,0.0,4
joe nichols,country,0.0,4
john berry,country,0.0,4
johnny ace,blues,0.0,4
johnny hartman,jazz,0.0,4
johnny hates jazz,pop,0.0,4
junior wells,blues,0.0,4
k'naan,reggae,0.0,4
kadhja bonet,jazz,0.0,4
katie melua,jazz,0.0,4
kelsea ballerini,country,0.0,4
kenny loggins,rock,0.0,4
kevin sharp,country,0.0,4
keyshia cole,pop,0.0,4
kylie minogue,pop,0.0,4
lil b,hip hop,0.0,4
lil' flip,hip hop,0.0,4
lincoln durham,blues,0.0,4
long beach dub allstars,reggae,0.0,4
loose ends,jazz,0.0,4
marty stuart,country,0.0,4
matthew west,rock,0.0,4
mc lyte,pop,0.0,4
meat puppets,pop,0.0,4
mel tillis,country,0.0,4
mobb deep,hip hop,0.0,4
mohammed rafi,pop,0.0,4
mr. bungle,rock,0.0,4
ms. lauryn hill,pop,0.0,4
my darkest days,rock,0.0,4
n.w.a.,hip hop,0.0,4
nas,pop,0.0,4
nashville cast,country,0.0,4
naughty by nature,pop,0.0,4
new riders of the purple sage,country,0.0,4
nico,pop,0.0,4
nonpoint,rock,0.0,4
novelists,jazz,0.0,4
orleans,pop,0.0,4
passion,rock,0.0,4
paul davis,pop,0.0,4
paul desmond,jazz,0.0,4
phil ochs,rock,0.0,4
procol harum,pop,0.0,4
radio birdman,blues,0.0,4
randy houser,country,0.0,4
rare earth,blues,0.0,4
renee olstead,jazz,0.0,4
richard marx,pop,0.0,4
ron gallo,blues,0.0,4
sara bareilles,pop,0.0,4
savoy brown,blues,0.0,4
seeed,reggae,0.0,4
simple minds,pop,0.0,4
skindred,reggae,0.0,4
sly & robbie,reggae,0.0,4
snoop lion,reggae,0.0,4
snow patrol,rock,0.0,4
soen,jazz,0.0,4
sonny rollins,jazz,0.0,4
stetsasonic,jazz,0.0,4
steve winwood,pop,0.0,4
sufjan stevens,pop,0.0,4
survivor,rock,0.0,4
suzanne vega,pop,0.0,4
sweet,pop,0.0,4
tash sultana,reggae,0.0,4
terri clark,country,0.0,4
testament,rock,0.0,4
tetrack,reggae,0.0,4
tex williams,country,0.0,4
the association,pop,0.0,4
the beatnuts,hip hop,0.0,4
the box tops,pop,0.0,4
the damned,rock,0.0,4
the delta saints,blues,0.0,4
the desert rose band,country,0.0,4
the flesh eaters,blues,0.0,4
the gaylads,reggae,0.0,4
the gregg allman band,country,0.0,4
the main ingredient,jazz,0.0,4
the neighbourhood,pop,0.0,4
the roots,hip hop,0.0,4
the the,pop,0.0,4
the ziggens,reggae,0.0,4
them crooked vultures,blues,0.0,4
thousand foot krutch,rock,0.0,4
tim buckley,pop,0.0,4
tom t. hall,country,0.0,4
tommy bolin,blues,0.0,4
toni braxton,pop,0.0,4
traffic,blues,0.0,4
trapt,rock,0.0,4
tyler bryant & the shakedown,blues,0.0,4
tyler farr,country,0.0,4
typical cats,jazz,0.0,4
u.k.,jazz,0.0,4
wade bowen,country,0.0,4
warren g,hip hop,0.0,4
young money,pop,0.0,4
zedd,pop,0.0,4
5 seconds of summer,pop,0.0,3
a r i z o n a,rock,0.0,3
aaron kamm and the one drops,reggae,0.0,3
ahmad jamal,jazz,0.0,3
al stewart,pop,0.0,3
alex chilton,blues,0.0,3
andy griggs,country,0.0,3
angelo debarre,jazz,0.0,3
angels & airwaves,pop,0.0,3
arcade fire,pop,0.0,3
arlo guthrie,country,0.0,3
artifacts,hip hop,0.0,3
august alsina,pop,0.0,3
bad suns,rock,0.0,3
barns courtney,rock,0.0,3
beck,rock,0.0,3
berlin,pop,0.0,3
billy squier,rock,0.0,3
bishop briggs,rock,0.0,3
black noise,hip hop,0.0,3
blaze foley,country,0.0,3
blind faith,blues,0.0,3
blu cantrell,pop,0.0,3
blue six,jazz,0.0,3
bluntone,jazz,0.0,3
bob welch,country,0.0,3
bobbi humphrey,jazz,0.0,3
"bonnie ""prince"" billy",country,0.0,3
boyzone,pop,0.0,3
boz scaggs,country,0.0,3
brandy,pop,0.0,3
brant bjork,blues,0.0,3
brett eldredge,country,0.0,3
brook benton,blues,0.0,3
bryan white,country,0.0,3
bushman,reggae,0.0,3
canibus,hip hop,0.0,3
cannonball adderley,blues,0.0,3
carrie underwood,pop,0.0,3
chadwick stokes,reggae,0.0,3
chill bump,jazz,0.0,3
choking victim,rock,0.0,3
chris tomlin,rock,0.0,3
chuck mangione,jazz,0.0,3
chuck willis,blues,0.0,3
colbie caillat,pop,0.0,3
cold,rock,0.0,3
coleman hawkins,jazz,0.0,3
common,pop,0.0,3
coolio,hip hop,0.0,3
coolio,pop,0.0,3
corleone,hip hop,0.0,3
corrosion of conformity,rock,0.0,3
dashboard confessional,pop,0.0,3
dave matthews band,rock,0.0,3
david ball,country,0.0,3
david lee murphy,country,0.0,3
dean lewis,pop,0.0,3
deana carter,country,0.0,3
deap vally,blues,0.0,3
debbie gibson,pop,0.0,3
denise lasalle,blues,0.0,3
denzel curry,hip hop,0.0,3
dexter wansel,jazz,0.0,3
diddy,pop,0.0,3
dido,pop,0.0,3
dillard & clark,country,0.0,3
dock boggs,blues,0.0,3
donny osmond,pop,0.0,3
doyle bramhall ii,blues,0.0,3
dru hill,pop,0.0,3
easton corbin,country,0.0,3
elephant man,reggae,0.0,3
eli young band,country,0.0,3
ella mai,pop,0.0,3
elvis costello,pop,0.0,3
en vogue,pop,0.0,3
eric b. & rakim,hip hop,0.0,3
eric carmen,pop,0.0,3
fairport convention,country,0.0,3
firehouse,rock,0.0,3
flo rida,pop,0.0,3
florida georgia line,pop,0.0,3
freddy fender,country,0.0,3
gin blossoms,pop,0.0,3
glass animals,pop,0.0,3
glen washington,reggae,0.0,3
goin' through,hip hop,0.0,3
golden smog,country,0.0,3
greensky bluegrass,rock,0.0,3
gucci mane,hip hop,0.0,3
guts,jazz,0.0,3
h.e.r.,pop,0.0,3
hal ketchum,country,0.0,3
hale,reggae,0.0,3
helmet,rock,0.0,3
hilary duff,pop,0.0,3
hollie cook,reggae,0.0,3
holly dunn,country,0.0,3
hoobastank,pop,0.0,3
hot tuna,country,0.0,3
hours eastly,reggae,0.0,3
hoyt axton,country,0.0,3
iggy azalea,pop,0.0,3
iron & wine,pop,0.0,3
jah roots,reggae,0.0,3
jaheim,pop,0.0,3
jamiroquai,pop,0.0,3
janis ian,pop,0.0,3
jay soto,jazz,0.0,3
jazmine sullivan,pop,0.0,3
jeff buckley,pop,0.0,3
jeff lorber,jazz,0.0,3
jellyfish,pop,0.0,3
jesse royal,reggae,0.0,3
jessica andrews,country,0.0,3
jewel,pop,0.0,3
jimmy johnson,blues,0.0,3
jo dee messina,country,0.0,3
joanne shaw taylor,blues,0.0,3
joe henderson,jazz,0.0,3
john schneider,country,0.0,3
johnny osbourne,reggae,0.0,3
julee cruise,pop,0.0,3
juliana aquino,jazz,0.0,3
julianne hough,country,0.0,3
junior kelly,reggae,0.0,3
k camp,pop,0.0,3
kari jobe,rock,0.0,3
kash'd out,reggae,0.0,3
kehlani,pop,0.0,3
kid loco,jazz,0.0,3
king curtis,blues,0.0,3
kleeer,jazz,0.0,3
kool moe dee,hip hop,0.0,3
kyuss,rock,0.0,3
lagwagon,pop,0.0,3
laura branigan,pop,0.0,3
leaders of the new school,hip hop,0.0,3
leprous,jazz,0.0,3
level 42,pop,0.0,3
lighter shade of brown,hip hop,0.0,3
little big town,country,0.0,3
little feat,blues,0.0,3
little hurricane,blues,0.0,3
little john,reggae,0.0,3
lndn drgs,hip hop,0.0,3
logan mize,country,0.0,3
love and rockets,pop,0.0,3
mack 10,hip hop,0.0,3
mad professor,reggae,0.0,3
maddie & tae,country,0.0,3
mary lou williams,jazz,0.0,3
matt maeson,rock,0.0,3
meat loaf,rock,0.0,3
mel waiters,blues,0.0,3
mercyme,rock,0.0,3
michael bolton,rock,0.0,3
mike zito,blues,0.0,3
mild high club,rock,0.0,3
monica,pop,0.0,3
montell jordan,hip hop,0.0,3
mukesh,pop,0.0,3
musiq soulchild,pop,0.0,3
natasha bedingfield,pop,0.0,3
nate dogg,hip hop,0.0,3
native construct,jazz,0.0,3
neal mccoy,country,0.0,3
new found glory,pop,0.0,3
of monsters and men,pop,0.0,3
onerepublic,pop,0.0,3
onyx,hip hop,0.0,3
papa san,reggae,0.0,3
patrice rushen,jazz,0.0,3
paul wall,hip hop,0.0,3
people under the stairs,jazz,0.0,3
phantogram,rock,0.0,3
phil perry,jazz,0.0,3
phil wickham,rock,0.0,3
pistol annies,country,0.0,3
placebo,rock,0.0,3
poco,country,0.0,3
positive k,hip hop,0.0,3
prefab sprout,pop,0.0,3
proleter,jazz,0.0,3
public enemy,hip hop,0.0,3
pulp,rock,0.0,3
pussycat,pop,0.0,3
raekwon,hip hop,0.0,3
rainbow kitten surprise,pop,0.0,3
ray wylie hubbard,country,0.0,3
rayess bek,hip hop,0.0,3
richard thompson,pop,0.0,3
rick trevino,country,0.0,3
riley green,country,0.0,3
rise against,rock,0.0,3
ronnie dunn,country,0.0,3
seals and crofts,country,0.0,3
seckond chaynce,country,0.0,3
seedless,reggae,0.0,3
shawn james & the shapeshifters,blues,0.0,3
shi 360,hip hop,0.0,3
simplified,reggae,0.0,3
skeeter davis,country,0.0,3
snarky puppy,jazz,0.0,3
snow,reggae,0.0,3
snowy white,blues,0.0,3
sofa surfers,jazz,0.0,3
sonny stitt,jazz,0.0,3
souls of mischief,jazz,0.0,3
spoonie gee,hip hop,0.0,3
starship,pop,0.0,3
steps ahead,jazz,0.0,3
steve cole,jazz,0.0,3
stone senses,reggae,0.0,3
stoney larue,country,0.0,3
sugar ray,pop,0.0,3
sugarcult,pop,0.0,3
sugarland,pop,0.0,3
supaman,hip hop,0.0,3
suzy bogguss,country,0.0,3
switchfoot,pop,0.0,3
switchfoot,rock,0.0,3
talib kweli,hip hop,0.0,3
ted hawkins,blues,0.0,3
ted heath,pop,0.0,3
the afters,rock,0.0,3
the all-american rejects,pop,0.0,3
the bahama soul club,jazz,0.0,3
the band perry,country,0.0,3
the beau brummels,country,0.0,3
the black crowes,pop,0.0,3
the blackwater fever,blues,0.0,3
the blue stones,blues,0.0,3
the bouncing souls,pop,0.0,3
the cat empire,jazz,0.0,3
the champs,rock,0.0,3
the flying burrito brothers,country,0.0,3
the growlers,rock,0.0,3
the jones girls,jazz,0.0,3
the keynotes,pop,0.0,3
the knitters,country,0.0,3
the last shadow puppets,rock,0.0,3
the mars volta,rock,0.0,3
the millennium,pop,0.0,3
the nerves,blues,0.0,3
the pack a.d.,blues,0.0,3
the pussycat dolls,pop,0.0,3
the seeds,pop,0.0,3
the seekers,pop,0.0,3
the struts,rock,0.0,3
the style council,pop,0.0,3
the sundays,pop,0.0,3
the walters,rock,0.0,3
the wood brothers,pop,0.0,3
the young rascals,pop,0.0,3
third eye blind,pop,0.0,3
three 6 mafia,pop,0.0,3
tim hardin,country,0.0,3
tiësto,pop,0.0,3
toadies,pop,0.0,3
tobymac,rock,0.0,3
tom petty,rock,0.0,3
tom rush,country,0.0,3
tom scott,jazz,0.0,3
tommy james & the shondells,pop,0.0,3
tori kelly,pop,0.0,3
touré kunda,reggae,0.0,3
train,pop,0.0,3
trey songz,pop,0.0,3
troy,pop,0.0,3
two door cinema club,rock,0.0,3
ultravox,pop,0.0,3
van dyke parks,pop,0.0,3
vildhjarta,jazz,0.0,3
wally warning,reggae,0.0,3
walter trout,blues,0.0,3
weather report,jazz,0.0,3
wes montgomery,jazz,0.0,3
will smith,hip hop,0.0,3
william clark green,country,0.0,3
winger,rock,0.0,3
yazmin lacey,jazz,0.0,3
yo la tengo,pop,0.0,3
young the giant,pop,0.0,3
yusef lateef,jazz,0.0,3
zac efron,pop,0.0,3
1000mods,blues,0.0,2
311,pop,0.0,2
3rd force,jazz,0.0,2
702,pop,0.0,2
a r i z o n a,pop,0.0,2
a. m. rajah,pop,0.0,2
ace,pop,0.0,2
adam doleac,country,0.0,2
adam hood,country,0.0,2
adam jensen,rock,0.0,2
adam lambert,pop,0.0,2
afterlife,jazz,0.0,2
agnostoi gnostoi,hip hop,0.0,2
al b. sure!,pop,0.0,2
all that remains,rock,0.0,2
all time low,pop,0.0,2
amanda perez,pop,0.0,2
anarbor,pop,0.0,2
andy gibb,country,0.0,2
anne murray,country,0.0,2
aqua,pop,0.0,2
arcade fire,rock,0.0,2
ariel pink,rock,0.0,2
arrested development,hip hop,0.0,2
art farmer,jazz,0.0,2
art tatum,jazz,0.0,2
asheru and blue black of the unspoken heard,jazz,0.0,2
atlantic five jazz band,jazz,0.0,2
atmosphere,pop,0.0,2
august greene,jazz,0.0,2
avant,pop,0.0,2
aynsley lister,blues,0.0,2
baby boy da prince,hip hop,0.0,2
bachman-turner overdrive,blues,0.0,2
backini,jazz,0.0,2
bahamas,pop,0.0,2
barbara lewis,pop,0.0,2
bedroom,rock,0.0,2
belle & sebastian,pop,0.0,2
belleruche,jazz,0.0,2
ben rector,rock,0.0,2
benny carter,jazz,0.0,2
big joe turner,blues,0.0,2
big john patton,jazz,0.0,2
big l,pop,0.0,2
big pun,pop,0.0,2
big sean,hip hop,0.0,2
big sean,pop,0.0,2
big time rush,pop,0.0,2
bill haley & his comets,rock,0.0,2
billy j. kramer,pop,0.0,2
billy joe royal,pop,0.0,2
billy talent,pop,0.0,2
birdman,pop,0.0,2
biz markie,hip hop,0.0,2
black country communion,blues,0.0,2
black slate,reggae,0.0,2
blackalicious,hip hop,0.0,2
blackstreet,hip hop,0.0,2
"blood, sweat & tears",blues,0.0,2
blue states,jazz,0.0,2
blues traveler,pop,0.0,2
bob mould,country,0.0,2
bobby brown,pop,0.0,2
bonnie tyler,pop,0.0,2
boosie badazz,hip hop,0.0,2
born jamericans,reggae,0.0,2
bow wow,pop,0.0,2
brand nubian,hip hop,0.0,2
breakestra,jazz,0.0,2
brian hughes,jazz,0.0,2
brian mcknight,pop,0.0,2
brian wilson,pop,0.0,2
brook benton,pop,0.0,2
brooklyn funk essentials,jazz,0.0,2
bruce hornsby,pop,0.0,2
bubba sparxxx,country,0.0,2
børns,pop,0.0,2
caligula's horse,jazz,0.0,2
canaan smith,country,0.0,2
carol welsman,jazz,0.0,2
casey james,country,0.0,2
cassadee pope,country,0.0,2
charles lloyd,jazz,0.0,2
charley patton,country,0.0,2
charlie louvin,country,0.0,2
charlie parr,blues,0.0,2
charlie puth,pop,0.0,2
cherish,pop,0.0,2
chris de burgh,pop,0.0,2
chris janson,country,0.0,2
chris rea,pop,0.0,2
chris smither,country,0.0,2
chris squire,jazz,0.0,2
chris standring,jazz,0.0,2
chronic law,reggae,0.0,2
ciara,pop,0.0,2
cky,rock,0.0,2
cold chisel,pop,0.0,2
cold war kids,rock,0.0,2
corb lund,country,0.0,2
corey stevens,blues,0.0,2
cortex,jazz,0.0,2
cory morrow,country,0.0,2
count basic,jazz,0.0,2
country joe & the fish,blues,0.0,2
craig campbell,country,0.0,2
crucifix,country,0.0,2
cultura profética,reggae,0.0,2
cypress hill,hip hop,0.0,2
da'ville,reggae,0.0,2
dan hill,rock,0.0,2
danielle nicole,blues,0.0,2
dave mason,blues,0.0,2
david gates,pop,0.0,2
david gilmour,rock,0.0,2
david nail,country,0.0,2
daya,pop,0.0,2
dc talk,rock,0.0,2
dead meadow,blues,0.0,2
della reese,jazz,0.0,2
dem franchize boyz,pop,0.0,2
digitalluc,jazz,0.0,2
dillinger,reggae,0.0,2
dinah shore,jazz,0.0,2
dj jazzy jeff,hip hop,0.0,2
donell jones,pop,0.0,2
donna fargo,country,0.0,2
down,rock,0.0,2
dream warriors,jazz,0.0,2
dub syndicate,reggae,0.0,2
eagle-eye cherry,pop,0.0,2
eazy-e,hip hop,0.0,2
edgar winter,blues,0.0,2
electric light orchestra,rock,0.0,2
eleven hundred springs,country,0.0,2
eric bellinger,pop,0.0,2
eric lindell,blues,0.0,2
eve 6,pop,0.0,2
everlast,rock,0.0,2
exodus,rock,0.0,2
fat joe,pop,0.0,2
fattburger,jazz,0.0,2
"fear, and loathing in las vegas",rock,0.0,2
feist,pop,0.0,2
fergie,pop,0.0,2
filmore,country,0.0,2
flofilz,jazz,0.0,2
flogging molly,pop,0.0,2
flox,reggae,0.0,2
foals,rock,0.0,2
fontella bass,pop,0.0,2
foster & allen,country,0.0,2
foxy brown,pop,0.0,2
francesca battistelli,pop,0.0,2
francesca battistelli,rock,0.0,2
frank patterson,country,0.0,2
fruit bats,pop,0.0,2
future islands,rock,0.0,2
gabriel garzón-montano,jazz,0.0,2
garbage,pop,0.0,2
gary burton,jazz,0.0,2
gene ammons,jazz,0.0,2
gene clark,country,0.0,2
generationals,pop,0.0,2
george jones & tammy wynette,country,0.0,2
george michael,rock,0.0,2
georgie fame,pop,0.0,2
gin wigmore,rock,0.0,2
gina sicilia,blues,0.0,2
glass tiger,pop,0.0,2
glenn frey,pop,0.0,2
glenn lewis,pop,0.0,2
go radio,pop,0.0,2
good charlotte,pop,0.0,2
gota,jazz,0.0,2
gregg allman,country,0.0,2
greyboy,jazz,0.0,2
grinderman,blues,0.0,2
grizzly bear,rock,0.0,2
guster,rock,0.0,2
guy,pop,0.0,2
gym class heroes,pop,0.0,2
h-town,pop,0.0,2
hailee steinfeld,pop,0.0,2
hasil adkins,blues,0.0,2
hawk nelson,rock,0.0,2
hawthorne heights,pop,0.0,2
haystak,country,0.0,2
hazhe,hip hop,0.0,2
hellyeah,rock,0.0,2
hi-five,pop,0.0,2
high valley,country,0.0,2
highly suspect,rock,0.0,2
hip-hop wieners,hip hop,0.0,2
hollywood undead,pop,0.0,2
hoodie allen,pop,0.0,2
hot chip,pop,0.0,2
hound dog taylor,blues,0.0,2
howard jones,pop,0.0,2
hunny,rock,0.0,2
i dont know how but they found me,rock,0.0,2
i wayne,reggae,0.0,2
ice cube,hip hop,0.0,2
irene cara,pop,0.0,2
isaiah rashad,pop,0.0,2
ivan ave,jazz,0.0,2
j.j. fad,hip hop,0.0,2
ja rule,pop,0.0,2
jacki-o,hip hop,0.0,2
jackie mittoo,reggae,0.0,2
jackson c. frank,rock,0.0,2
jacquees,pop,0.0,2
jada kingdom,reggae,0.0,2
jaden,hip hop,0.0,2
jagged edge,pop,0.0,2
jah stitch,reggae,0.0,2
jake bugg,rock,0.0,2
james,pop,0.0,2
james morrison,pop,0.0,2
james otto,country,0.0,2
james taylor quartet,jazz,0.0,2
janiva magness,blues,0.0,2
jason boland & the stragglers,country,0.0,2
jason gray,rock,0.0,2
jason mraz,rock,0.0,2
jason walker,pop,0.0,2
jatin-lalit,pop,0.0,2
jawbreaker,rock,0.0,2
jeff bates,country,0.0,2
jeff williams,pop,0.0,2
jeremih,pop,0.0,2
jermaine dupri,pop,0.0,2
jerry cantrell,rock,0.0,2
jeru the damaja,hip hop,0.0,2
jess glynne,pop,0.0,2
jesse mccartney,pop,0.0,2
jim hall,jazz,0.0,2
jim morrison,rock,0.0,2
jimmy lafave,country,0.0,2
jimmy ruffin,pop,0.0,2
joell ortiz,hip hop,0.0,2
john cafferty & the beaver brown band,rock,0.0,2
john farnham,pop,0.0,2
john hiatt,blues,0.0,2
johnny burnette & the rock 'n' roll trio,blues,0.0,2
jon secada,rock,0.0,2
joomanji,jazz,0.0,2
josh gracin,country,0.0,2
josh thompson,country,0.0,2
josé gonzález,pop,0.0,2
julian sas,blues,0.0,2
julio iglesias,pop,0.0,2
junior m.a.f.i.a.,hip hop,0.0,2
kabaka pyramid,reggae,0.0,2
kacey musgraves,pop,0.0,2
kandace springs,jazz,0.0,2
keane,rock,0.0,2
keely smith,jazz,0.0,2
kenny burrell,jazz,0.0,2
kenny nolan,pop,0.0,2
kevin fowler,country,0.0,2
kittie,rock,0.0,2
klischée,jazz,0.0,2
kris kross,hip hop,0.0,2
kyle park,country,0.0,2
l'entourloop,reggae,0.0,2
lacy j. dalton,country,0.0,2
langhorne slim,country,0.0,2
lauren alaina,country,0.0,2
laurie anderson,pop,0.0,2
leroyce,jazz,0.0,2
lil baby,hip hop,0.0,2
lil scrappy,hip hop,0.0,2
lil scrappy,pop,0.0,2
lil wyte,pop,0.0,2
lil yachty,pop,0.0,2
lil' kim,pop,0.0,2
lila mccann,country,0.0,2
lindsay lohan,pop,0.0,2
lindsey haun,country,0.0,2
lionel hampton,jazz,0.0,2
lisa stansfield,pop,0.0,2
little mix,pop,0.0,2
lloyd banks,hip hop,0.0,2
lloyd banks,pop,0.0,2
lobo,pop,0.0,2
local natives,pop,0.0,2
lone ranger,reggae,0.0,2
lord finesse,jazz,0.0,2
los lobos,rock,0.0,2
lost kings,pop,0.0,2
lou christie,pop,0.0,2
love and theft,country,0.0,2
ludacris,pop,0.0,2
luke combs,country,0.0,2
lutan fyah,reggae,0.0,2
lyres,blues,0.0,2
m.o.p.,hip hop,0.0,2
m2m,pop,0.0,2
machine head,rock,0.0,2
mack 10,pop,0.0,2
mandy moore,pop,0.0,2
marcus johnson,jazz,0.0,2
maren morris,country,0.0,2
mario,pop,0.0,2
mark knopfler,rock,0.0,2
mark ronson,pop,0.0,2
max stalling,country,0.0,2
mc lyte,hip hop,0.0,2
melanie,pop,0.0,2
melvins,rock,0.0,2
memphis slim,blues,0.0,2
method man,hip hop,0.0,2
mic geronimo,hip hop,0.0,2
michael learns to rock,pop,0.0,2
michael mcdonald,rock,0.0,2
miike snow,pop,0.0,2
mika,pop,0.0,2
mike mcclure,country,0.0,2
mike oldfield,rock,0.0,2
mike stern,jazz,0.0,2
mike will made-it,pop,0.0,2
milt jackson,jazz,0.0,2
miri ben-ari,hip hop,0.0,2
miriam makeba,pop,0.0,2
missio,rock,0.0,2
mo kalamity,reggae,0.0,2
modern talking,pop,0.0,2
montefiori cocktail,jazz,0.0,2
moon taxi,rock,0.0,2
mos def,hip hop,0.0,2
mr. lil one,hip hop,0.0,2
mr. scruff,jazz,0.0,2
my morning jacket,pop,0.0,2
nana mouskouri,pop,0.0,2
nappy brown,blues,0.0,2
natalie merchant,pop,0.0,2
nate millyunz,hip hop,0.0,2
natural vibrations,reggae,0.0,2
ne obliviscaris,jazz,0.0,2
nelson,rock,0.0,2
neon trees,pop,0.0,2
